timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736784684103,0.0,0.0,0.0,0.30406362,5.0374002,9.14585,-0.065973446,0.058643065,0.10751228,314.58,-500.34,-1579.14,0
1736784686153,0.0,0.0,0.0,0.770933,4.0892963,9.205706,-0.043982297,0.2846632,0.1563815,304.02,-491.28,-1583.7,0
1736784687162,0.0,0.0,0.0,0.85473,4.6902413,8.42759,-0.10995574,-0.3005457,-0.14172074,306.6,-489.96,-1587.9,0
1736784688184,0.0,0.0,0.0,0.4189853,5.281609,8.109161,0.47158796,-0.28344148,-0.07574729,308.82,-492.59998,-1586.1599,0
1736784689197,0.0,0.0,0.0,0.59615624,6.208165,7.9942393,-0.07574729,0.16493362,0.18570304,306.96,-500.46,-1577.82,0
1736784690230,0.0,0.0,0.0,-0.60812724,8.1642275,5.849035,-0.13439035,-0.07819075,0.032986723,307.97998,-498.78,-1579.5599,0
1736784691248,0.0,0.0,0.0,0.9792285,-7.575254,6.205771,-0.41905355,0.18570304,-0.18692477,-32.1,10.559999,-28.199999,0
1736784692286,0.0,0.0,0.0,0.0023942017,-8.35337,4.560954,-0.12583824,-0.09162979,0.22968534,-20.22,36.3,-25.68,0
1736784693308,0.0,0.0,0.0,0.5315128,-9.794679,2.3319526,0.19425514,-0.9089675,-0.02321288,-16.14,43.739998,-13.559999,0
1736784694317,0.0,0.0,0.0,0.6751649,-9.648633,2.1667526,0.25900686,0.28344148,-0.02687807,-22.859999,40.079998,-9.48,0
1736784695320,0.0,0.0,0.0,-0.16280572,6.5098343,7.405266,-0.07696902,-0.1282817,0.07819075,-14.28,-28.68,-22.08,0
1736784696334,0.0,0.0,0.0,-0.34955344,6.256049,7.8769236,-0.037873644,0.0061086523,-0.036651913,-15.36,-39.6,-18.06,0
1736784697337,0.0,0.0,92.0,-0.46926352,5.8083334,8.176199,-0.03176499,0.030543262,-0.15882497,-16.5,-38.219997,-21.42,0
1736784698349,0.0,0.0,94.0,-2.6743233,-0.51954174,9.753978,-0.4373795,-0.10751228,0.7476991,-6.3599997,-21.72,-36.12,0
1736784699352,0.0,0.0,93.0,-0.92176765,-3.1507695,9.55047,-0.51068336,-0.12705997,1.2986995,-12.9,7.9199996,-37.02,0
1736784700364,0.0,0.0,95.0,-2.2816741,-3.3734303,9.646238,0.204029,0.10995574,-0.52534413,5.64,28.98,-29.76,0
1736784701366,0.0,0.0,94.0,-2.195483,-3.1962593,9.512163,-0.004886922,0.012217305,0.39584067,-2.22,25.439999,-31.98,0
