timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781083159,0.0,0.0,0.0,-0.18195933,2.765303,9.337387,-0.0842994,-0.013439035,0.056199603,128.4,-590.33997,-1480.62,0
1736781084189,0.0,0.0,0.0,-0.21308395,1.1085154,8.908825,0.09162979,-0.18325958,-0.46792278,132.06,-592.26,-1483.2,0
1736781086201,0.0,0.0,0.0,1.4915876,-1.6041151,9.610326,-0.013439035,0.007330383,-0.014660766,151.8,-590.64,-1506.48,0
1736781087207,0.0,0.0,0.0,1.4891934,-1.7764976,9.572019,0.0012217305,0.009773844,0.02321288,152.7,-591.12,-1507.38,0
1736781088218,0.0,0.0,0.0,1.4437037,-1.6280571,9.497798,0.007330383,-0.0036651916,-0.002443461,156.12,-591.6,-1507.32,0
1736781089252,0.0,0.0,0.0,1.5490485,-1.7166426,9.512163,-0.057421334,-0.010995574,0.02321288,156.66,-591.77997,-1508.7,0
1736781090272,0.0,0.0,0.0,1.1947067,-3.454833,9.081207,-0.17837265,-0.12095132,0.36651915,156.42,-589.98,-1508.58,0
1736781091316,0.0,0.0,0.0,0.62967503,-3.107674,8.564059,0.064751714,0.036651913,-0.2321288,150.9,-584.94,-1508.1,0
1736781092328,0.0,0.0,0.0,2.0111294,-2.4349031,9.375694,0.23945917,-0.028099801,0.004886922,153.9,-588.48,-1507.14,0
1736781093344,0.0,0.0,0.0,6.421249,-2.7509377,6.7492547,-0.39095375,-0.172264,0.35308012,8.5199995,-58.859997,-24.72,0
1736781095358,0.0,0.0,0.0,-3.9743748,-7.8888946,5.8562174,-2.9064968,1.6933185,2.5216517,108.659996,22.26,-39.96,0
1736781097372,0.0,0.0,0.0,-1.3455414,-5.5377884,8.700529,-0.6243043,-0.2968805,0.20769419,133.56,63.0,-50.46,0
1736781099386,0.0,0.0,0.0,-5.6886234,-8.65025,-0.062249243,-0.8258898,0.20891592,0.6792821,140.09999,102.96,-28.68,0
1736781101401,0.0,0.0,0.0,-5.2241483,-8.1642275,-0.62967503,-0.2883284,-0.49357912,-0.028099801,158.28,97.5,-30.66,0
1736781103415,0.0,0.0,0.0,-7.381324,-7.7548194,-1.1947067,-2.162463,0.3359759,0.24556783,156.72,108.479996,-1.14,0
1736781105429,0.0,0.0,74.0,-3.1268275,1.2976574,8.896853,-0.02687807,0.45570546,0.9944886,147.18,89.939995,-44.46,0
1736781107443,0.0,0.0,74.0,-1.3790601,-7.5800424,6.5481415,-0.9896017,-0.6462954,0.12461651,43.5,41.94,-42.96,0
1736781109457,0.0,0.0,75.0,-0.7350199,5.401319,7.860164,0.25778514,0.20525073,-0.061086524,13.98,-6.8399997,-25.019999,0
1736781111473,0.0,0.0,79.0,-0.6607997,-5.379771,8.3629465,-0.37018433,-0.073303826,-0.26267207,1.86,28.32,-44.04,0
1736781113508,0.0,0.0,81.0,-0.45729253,-9.591172,-1.0271125,-0.015882496,0.028099801,-0.02321288,2.1,50.82,-12.179999,0
1736781114519,0.0,0.0,80.0,-1.4652514,-9.14585,0.5267244,-0.0012217305,0.44593164,0.29443705,6.42,51.36,-16.14,0
1736781115549,0.0,0.0,80.0,-2.944868,-8.422802,-0.15562311,0.073303826,-0.8405506,-0.32620203,9.3,51.539997,-17.46,0
1736781116571,0.0,0.0,82.0,0.16998832,-11.853693,0.07182605,-0.4251622,-1.1215485,0.4447099,0.24,49.44,-12.54,0
1736781117606,0.0,0.0,83.0,1.3910311,-9.497798,-1.5993267,-0.46181414,0.37995818,-0.032986723,-6.6,40.079998,-7.68,0
