timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781082675,0.0,0.0,0.0,0.9672575,3.241749,9.358934,-0.017104227,0.0,-0.0061086523,342.06,-264.06,-1500.24,0
1736781084702,0.0,0.0,0.0,0.8619126,3.3638535,9.380483,0.0036651916,0.010995574,-0.008552114,341.69998,-263.04,-1500.4199,0
1736781086711,0.0,0.0,0.0,0.9935937,3.2106245,9.380483,-0.002443461,0.0061086523,-0.0061086523,341.03998,-262.02,-1503.1799,0
1736781087717,0.0,0.0,0.0,0.8858546,3.3207579,9.387665,-0.002443461,0.004886922,-0.0036651916,341.03998,-263.04,-1501.26,0
1736781088747,0.0,0.0,0.0,0.8523358,3.1124623,9.368511,0.0,0.0061086523,-0.0061086523,342.0,-262.5,-1502.2799,0
1736781089760,0.0,0.0,0.0,0.7613561,3.2728736,9.473856,-0.02443461,0.0,-0.0036651916,340.56,-261.72,-1502.94,0
1736781090805,0.0,0.0,0.0,0.8499416,3.0382419,9.368511,0.0,0.0036651916,-0.004886922,341.03998,-262.02,-1502.76,0
1736781091822,0.0,0.0,80.0,0.80684596,3.2034419,9.414001,0.015882496,0.009773844,-0.008552114,340.25998,-261.96,-1503.9,0
1736781092828,0.0,0.0,81.0,0.79008657,3.2441432,9.425972,-0.007330383,0.004886922,0.0,342.24,-263.63998,-1500.9,0
1736781094844,0.0,0.0,81.0,0.7374141,3.2034419,9.387665,0.009773844,0.007330383,-0.008552114,341.63998,-261.54,-1503.5399,0
1736781096859,0.0,0.0,84.0,0.80445176,3.1603463,9.452309,-0.0061086523,0.002443461,0.0036651916,341.82,-261.41998,-1502.4,0
1736781098874,0.0,0.0,83.0,0.8499416,3.074155,9.368511,0.0012217305,0.0061086523,-0.007330383,340.62,-261.54,-1503.7799,0
1736781100890,0.0,0.0,81.0,3.2106245,-1.5682021,9.835381,0.030543262,0.13927728,-0.56199604,327.06,-258.96,-1506.6,0
1736781102901,0.0,0.0,82.0,1.8986019,-2.861071,9.270349,0.15760323,0.07452556,0.008552114,19.08,10.2,-33.66,0
1736781103904,0.0,0.0,82.0,4.220978,-0.7230489,8.020576,-0.2284636,0.07086037,0.41538838,18.6,7.9199996,-31.019999,0
1736781105909,0.0,0.0,84.0,3.9911342,-4.2521024,7.9726915,0.25534168,-0.039095376,0.02565634,5.04,25.199999,-22.619999,0
1736781106922,0.0,0.0,0.0,5.1906295,-7.007828,5.6982,-0.7049385,0.20891592,0.11484267,2.8799999,24.96,-23.64,0
1736781107925,0.0,0.0,0.0,4.5298295,-4.9895163,6.969521,-0.05009095,0.087964594,-0.0720821,2.28,26.4,-18.779999,0
1736781108935,0.0,0.0,0.0,3.6104562,-8.1402855,6.634333,-0.9615019,-0.8417723,0.037873644,1.38,27.3,-18.779999,0
1736781110948,0.0,0.0,0.0,8.580819,-3.5817258,3.4237084,-0.17348573,0.21013765,-0.3200934,-12.12,13.32,-27.24,0
1736781111951,0.0,0.0,0.0,5.3318872,-6.232107,5.959168,0.02076942,-0.0061086523,-0.3323107,-7.2,18.24,-24.6,0
1736781112979,0.0,0.0,0.0,8.3150625,-4.3239284,4.6040497,-0.010995574,0.32742378,0.23579398,-16.859999,17.58,-21.0,0
1736781113995,0.0,0.0,0.0,6.8426285,-3.394978,6.8306575,-0.18448131,0.14294247,-0.0036651916,-12.9,17.76,-23.519999,0
1736781115029,0.0,0.0,0.0,1.8315643,-4.606444,7.156269,-0.48624873,1.1777482,-1.6212363,8.639999,16.8,-29.279999,0
1736781116040,0.0,0.0,0.0,5.5737014,4.2521024,5.851429,2.3054054,-0.75502944,1.8472565,-5.46,18.18,-26.4,0
