timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781083749,0.0,0.0,0.0,-0.107739076,1.7908629,9.588778,0.002443461,0.021991149,0.062308256,195.84,-471.3,-1531.5599,0
1736781084788,0.0,0.0,0.0,0.23942018,2.504335,9.421184,-0.02076942,-0.06719518,-0.13072516,194.81999,-470.75998,-1532.34,0
1736781086804,0.0,0.0,0.0,0.49559975,-1.3431472,9.782708,-0.90408057,0.6084218,1.2095132,186.9,-472.62,-1530.7799,0
1736781088811,0.0,0.0,0.0,-2.27928,-4.0892963,8.535329,-0.052534413,0.1881465,0.034208454,196.62,-448.74,-1542.84,0
1736781089833,0.0,0.0,0.0,-2.7269957,-0.9624691,9.277532,0.37507126,-0.0036651916,-0.13927728,9.3,-2.52,-38.879997,0
1736781090847,0.0,0.0,0.0,-3.110068,-5.1379566,6.95755,-4.5802674,-0.17959438,0.38240165,10.74,-14.82,-36.3,0
1736781091874,0.0,0.0,0.0,-2.315193,-8.932767,-1.3431472,0.20280726,0.17104226,-0.04153884,4.98,43.44,-3.78,0
1736781092891,0.0,0.0,0.0,-1.697489,1.5825673,9.624691,-0.14660765,-0.13927728,-0.10140363,14.7,-5.04,-27.359999,0
1736781093909,0.0,0.0,0.0,-2.0709844,1.9273324,9.40203,-0.0036651916,0.0,0.103847094,21.359999,-28.619999,-25.32,0
1736781095921,0.0,0.0,0.0,-2.006341,2.4995465,8.513782,-0.3848451,0.034208454,0.25045475,14.94,-30.84,-26.58,0
1736781096924,0.0,0.0,0.0,-2.0278888,0.39025488,9.674969,0.13194689,0.042760566,-0.16126843,13.32,-24.66,-31.38,0
1736781097935,0.0,0.0,0.0,-8.293514,-0.5793968,6.6247563,-2.0366247,1.3720033,2.9064968,15.78,-27.24,-29.099998,0
1736781099946,0.0,0.0,0.0,-7.7452426,-5.1355624,3.241749,0.77457714,0.089186326,1.1203269,32.16,31.74,-19.68,0
1736781100948,0.0,0.0,0.0,-7.9846625,-4.4220905,2.2409728,-0.18325958,-0.20769419,-0.111177474,38.7,27.599998,-20.58,0
