timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781734596,0.0,0.0,0.0,-1.3335704,5.233725,8.604761,0.02443461,-0.0036651916,-0.017104227,-6.72,-5.46,-23.34,0
1736781735623,0.0,0.0,87.0,-1.2162545,5.0493712,8.616732,-0.02687807,-0.002443461,-0.02076942,-5.64,-37.38,-31.619999,0
1736781736631,0.0,0.0,0.0,-1.1348516,4.972757,8.750807,-0.02443461,0.059864793,0.14049901,-6.06,-36.239998,-33.0,0
1736781737650,0.0,0.0,0.0,-3.2249897,-1.4413095,9.198523,-0.07574729,0.080634214,0.3200934,-6.72,-19.32,-46.5,0
1736781738682,0.0,0.0,0.0,-2.777274,-2.7629087,9.828198,-0.10873401,-0.17348573,1.4563028,-5.46,1.9799999,-51.36,0
1736781739697,0.0,0.0,0.0,-1.1180922,-1.9752164,10.156203,-0.1160644,0.096516706,0.16982053,-1.26,21.06,-42.6,0
1736781740743,0.0,0.0,0.0,-1.3263878,-1.673547,9.682152,-0.09285152,0.089186326,0.034208454,-1.5,21.3,-42.96,0
1736781741758,0.0,0.0,0.0,-1.2808979,-2.0207062,9.7084875,-0.002443461,0.034208454,-0.13805555,-4.44,20.46,-43.079998,0
1736781742818,0.0,0.0,0.0,-0.80445176,2.5210943,8.030152,1.6444492,-0.5558874,-0.28588495,-8.28,17.279999,-44.76,0
1736781743826,0.0,0.0,0.0,-0.48602295,3.9336734,8.631097,-0.66950834,0.22235495,0.54733527,-14.82,-12.9,-46.5,0
1736781744851,0.0,0.0,0.0,0.91697925,-0.37110126,10.637438,0.7672467,0.2284636,-0.47403142,-8.82,14.099999,-45.6,0
1736781746878,0.0,0.0,78.0,0.39983168,-1.6376339,9.911995,0.112399206,0.12705997,0.21624629,-9.719999,20.82,-42.18,0
1736781748903,0.0,0.0,80.0,0.2873042,-2.4971523,9.564836,-0.06841691,-0.059864793,0.04153884,-8.22,23.76,-40.68,0
1736781749907,0.0,0.0,81.0,0.10055647,-2.516306,9.449914,-0.012217305,0.06352998,0.30787608,-4.3199997,25.8,-39.0,0
1736781750931,0.0,0.0,81.0,-0.35434186,-2.1763294,9.722853,-0.061086524,0.12583824,-0.13927728,2.46,21.539999,-42.239998,0
1736781752959,0.0,0.0,81.0,-0.6464345,-2.5019407,9.619903,0.009773844,0.0036651916,-0.14660765,0.53999996,23.699999,-40.98,0
1736781754984,0.0,0.0,81.0,0.12449849,-3.4284968,9.579201,0.18692477,-0.043982297,0.13194689,-3.36,26.46,-39.3,0
1736781757011,0.0,0.0,81.0,0.107739076,-3.5003228,9.560047,-0.06841691,-0.02321288,0.72326446,-6.2999997,26.76,-39.239998,0
1736781758014,0.0,0.0,81.0,0.12449849,-1.8315643,9.093178,-0.3921755,0.34574974,-0.31642818,-1.4399999,22.859999,-41.1,0
1736781759039,0.0,0.0,80.0,0.36870706,-4.132392,9.174581,0.11728613,-0.17592919,0.9089675,-7.2,26.099998,-38.04,0
1736781761064,0.0,0.0,79.0,0.33518824,-3.2393548,9.674969,-0.43982297,-0.13316862,0.42760566,2.46,24.48,-37.14,0
1736781762067,0.0,0.0,78.0,-1.2689269,-2.8634653,8.504205,0.0061086523,0.12583824,-0.19425514,6.96,22.5,-37.079998,0
1736781763089,0.0,0.0,79.0,0.85473,-4.1706996,9.394848,-0.24312437,-0.112399206,0.453262,8.46,23.16,-36.059998,0
1736781765143,0.0,0.0,81.0,-0.11731588,-4.570531,10.386047,-0.0061086523,-0.1160644,0.7672467,8.76,21.96,-36.96,0
1736781766154,0.0,0.0,81.0,-1.1348516,-3.335123,10.833763,0.69027776,-0.22968534,-0.43371433,12.0,19.74,-35.94,0
1736781767203,0.0,0.0,79.0,-0.6991069,-3.9600096,9.933543,0.55833083,-0.09407325,-0.37751472,10.679999,21.72,-36.54,0
1736781768214,0.0,0.0,81.0,-0.2753332,-2.3295584,9.574412,0.24801129,-0.40194935,0.25045475,10.08,17.699999,-38.579998,0
1736781769269,0.0,0.0,81.0,-0.4261679,-2.822764,10.644621,0.2724459,-0.081855945,-0.1881465,9.78,14.04,-40.2,0
1736781770276,0.0,0.0,83.0,-1.9057846,-3.1004913,9.660604,0.41416663,-0.043982297,-0.36285394,15.719999,11.04,-38.28,0
1736781771326,0.0,0.0,83.0,-0.24181437,-2.1978772,8.930372,-0.052534413,0.12217305,0.39950588,8.28,13.2,-40.2,0
1736781772339,0.0,0.0,83.0,-0.51475334,-1.3096284,10.6637745,-0.49968776,-0.008552114,-0.042760566,4.8599997,4.02,-43.98,0
1736781773391,0.0,0.0,85.0,-1.1420342,-2.8491,10.840945,-0.12950343,-0.010995574,-0.81122905,9.48,8.34,-41.219997,0
1736781774424,0.0,0.0,86.0,-2.585738,-2.4851813,9.43076,-0.2284636,0.18570304,0.12705997,11.88,13.62,-41.219997,0
1736781775448,0.0,0.0,86.0,-1.6400281,-4.76925,10.881647,-0.49357912,0.5497787,-0.21991149,12.54,12.42,-40.68,11
1736781776452,0.0,0.0,89.0,-1.7262194,-3.1723173,8.506598,-0.15271631,-0.04153884,0.408058,11.04,16.44,-40.739998,11
1736781777474,0.0,0.0,90.0,-2.96881,-3.9001546,10.888829,0.32375857,0.14049901,0.012217305,11.46,13.139999,-42.239998,13
1736781778477,0.0,0.0,89.0,-2.719813,-3.3542767,11.145009,0.22724187,-0.08307768,-0.32253686,15.059999,12.179999,-40.559998,16
1736781779500,0.0,0.0,89.0,-1.1133038,-4.074931,10.532093,0.105068825,0.013439035,0.45204028,12.12,9.3,-42.84,16
1736781781527,0.0,0.0,87.0,-0.6895301,2.7844565,6.615179,0.7134906,-0.44715336,-0.16615535,13.38,6.3599997,-42.239998,17
1736781782529,0.0,0.0,86.0,0.6703765,-0.0023942017,8.200141,-0.7806858,0.50701815,-0.5216789,8.88,-11.639999,-41.82,17
1736781783554,0.0,0.0,86.0,-1.6112977,-3.620033,8.212111,-0.10995574,-0.15149458,-0.07819075,14.04,12.3,-40.739998,21
1736781784557,0.0,0.0,86.0,-3.3734303,-3.9839516,9.880871,0.22113322,0.22357668,-0.3213151,14.58,18.3,-37.98,23
1736781785581,0.0,0.0,86.0,-1.2617443,-3.4979286,9.411607,-0.14782938,-0.2602286,0.49357912,12.24,19.8,-38.46,25
1736781786583,0.0,0.0,85.0,-3.2848446,-4.7548847,8.913613,0.23335053,0.6133087,0.3494149,14.639999,18.06,-39.96,27
1736781787608,0.0,0.0,84.0,-3.1244333,-3.0119057,7.0605006,-0.2773328,-0.12339478,0.47769663,16.26,17.699999,-37.98,29
1736781788611,0.0,0.0,84.0,-4.6926355,-5.583278,8.7053175,0.043982297,0.16615535,-0.089186326,22.32,12.719999,-34.26,34
1736781789633,0.0,0.0,86.0,-2.516306,-3.5458126,9.710882,-0.38362336,0.27855456,-0.09407325,21.539999,12.54,-35.16,37
1736781790636,0.0,0.0,86.0,-3.9839516,-2.8754363,9.947908,0.29565877,0.14049901,0.36896262,21.48,13.74,-33.18,40
1736781791652,0.0,0.0,87.0,-1.9177556,4.309563,8.51857,-0.26389378,0.052534413,-0.11362094,20.34,3.24,-35.7,43
1736781793670,0.0,0.0,87.0,-4.213795,-2.5378537,9.969456,-0.065973446,-0.05497787,0.46303585,27.24,9.3,-30.539999,49
1736781794673,0.0,0.0,85.0,-2.3774424,-3.4284968,8.781932,-0.073303826,0.09896017,0.105068825,24.9,-1.86,-32.219997,51
1736781795720,0.0,0.0,85.0,-4.1611223,-3.064578,9.65821,-0.052534413,0.095294975,0.12095132,26.64,-1.86,-33.42,53
1736781796732,0.0,0.0,84.0,-4.6686935,-3.9839516,10.172963,0.46792278,0.07452556,0.41538838,24.6,-4.38,-32.34,57
