timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736784683380,0.0,0.0,0.0,-2.111686,0.59615624,9.404425,-0.010995574,0.0061086523,0.0,398.1,-529.44,-1467.96,0
1736784685425,0.0,0.0,0.0,-1.5969325,-0.10295067,9.643845,0.22479841,-0.002443461,0.061086524,391.97998,-520.68,-1467.36,0
1736784686445,0.0,0.0,0.0,-1.6280571,0.30166942,9.653421,-0.04642576,0.021991149,0.0012217305,392.63998,-525.18,-1472.94,0
1736784687457,0.0,0.0,0.0,-1.508347,-1.0103531,9.545682,0.05131268,0.039095376,0.017104227,391.25998,-521.27997,-1471.6799,0
1736784688470,0.0,0.0,0.0,-1.0342951,-0.61052144,9.682152,0.12461651,0.036651913,-0.013439035,388.91998,-514.26,-1464.48,0
1736784689507,0.0,0.0,0.0,-1.1803415,-1.9081788,9.595961,-0.09407325,-0.018325957,-0.05009095,389.28,-517.01996,-1467.7799,0
1736784690524,0.0,0.0,0.0,-1.3096284,-2.6599581,9.68694,0.24190263,0.111177474,-0.018325957,387.96,-513.06,-1465.86,0
1736784691560,0.0,0.0,0.0,-1.661576,-1.436521,9.313444,0.032986723,-0.010995574,0.056199603,389.69998,-515.16,-1467.96,0
1736784692572,0.0,0.0,0.0,-1.5131354,-1.3718776,9.540894,0.065973446,0.032986723,-0.02687807,391.08,-517.32,-1465.74,0
1736784693579,0.0,0.0,0.0,-1.5897499,-1.3192052,9.622296,-0.040317107,-0.081855945,0.03176499,392.52,-518.16,-1465.2,0
1736784695597,0.0,0.0,0.0,-1.1851299,-1.4317327,9.588778,0.20769419,0.13561209,-0.5571091,390.78,-520.44,-1467.0,0
1736784696599,0.0,0.0,0.0,-1.982399,-3.0262709,11.310209,-0.59498274,0.25534168,-0.009773844,385.68,-517.98,-1466.4,0
1736784697612,0.0,0.0,0.0,-1.7429788,-2.4660277,9.246407,0.021991149,-0.0061086523,-0.09896017,389.22,-512.7,-1462.08,0
1736784698615,0.0,0.0,0.0,-1.6328455,-1.6424223,9.545682,0.17104226,0.036651913,-0.004886922,390.18,-514.56,-1465.86,0
1736784699626,0.0,0.0,0.0,-1.6232687,-1.508347,9.809045,0.062308256,0.062308256,-0.018325957,389.52,-517.86,-1468.5599,0
1736784700629,0.0,0.0,0.0,-1.8722657,-1.271321,9.536105,0.16737708,0.06719518,-0.021991149,390.84,-516.95996,-1467.0,0
1736784701640,0.0,0.0,0.0,-1.2042835,-2.0925324,9.459491,0.010995574,0.05009095,-0.064751714,389.69998,-514.86,-1465.62,0
1736784703653,0.0,0.0,0.0,-1.5298948,-2.0949266,9.52174,-0.018325957,0.058643065,0.204029,389.03998,-513.77997,-1466.4,0
1736784705668,0.0,0.0,95.0,-4.8602295,-10.836157,-0.2825158,-1.2767084,0.073303826,0.17837265,55.199997,17.76,0.17999999,0
1736784707682,0.0,0.0,98.0,-7.3549876,-4.7261543,4.012682,0.06963864,-0.04886922,-0.058643065,58.32,8.5199995,10.559999,0
1736784709695,0.0,0.0,101.0,-7.050924,-5.389348,4.8267107,0.02076942,0.004886922,-0.02321288,58.32,9.78,9.96,0
1736784711710,0.0,0.0,100.0,-6.227319,-5.3366756,5.791574,0.24801129,0.15393804,0.009773844,57.42,18.72,3.4199998,0
1736784713753,0.0,0.0,99.0,-5.686229,-4.2904096,6.4499793,0.13561209,-0.08552113,0.02687807,57.899998,24.779999,12.42,0
1736784714776,0.0,0.0,101.0,-5.9041014,-4.8219223,6.0597243,0.36163223,0.41172317,0.02687807,54.78,31.38,10.44,0
1736784715812,0.0,0.0,0.0,5.2840033,4.0414124,5.3366756,-0.9089675,3.3622024,3.3707545,-49.559998,12.54,9.059999,0
1736784716832,0.0,0.0,0.0,-6.754043,-7.503428,1.067814,0.112399206,0.5839872,-0.0012217305,50.64,29.939999,-2.04,0
1736784717871,0.0,0.0,0.0,-6.6103907,-6.600814,3.1771057,0.04520403,-0.064751714,-0.042760566,57.84,24.359999,18.66,0
1736784718893,0.0,0.0,0.0,-6.0022635,-7.019799,3.5194764,-0.0061086523,-0.009773844,0.028099801,56.52,27.0,17.16,0
1736784719931,0.0,0.0,103.0,-5.8586116,-7.089231,3.5649664,-0.047647487,-0.040317107,0.018325957,55.14,27.24,14.759999,0
1736784720942,0.0,0.0,102.0,-5.81791,-7.1083846,3.4380736,0.014660766,0.015882496,0.0061086523,55.5,26.699999,14.16,0
1736784721976,0.0,0.0,102.0,-6.126762,-6.9168487,3.6367924,0.02443461,0.012217305,0.02443461,56.039997,25.56,13.799999,0
1736784722998,0.0,0.0,101.0,-6.0118403,-7.0605006,3.7014358,-0.07696902,-0.05497787,0.034208454,54.899998,26.16,13.139999,0
1736784724014,0.0,0.0,101.0,-6.0836663,-6.955156,3.6990416,-0.010995574,0.0012217305,0.004886922,55.199997,25.56,13.259999,0
1736784725018,0.0,0.0,100.0,-6.0142345,-7.0365586,3.7301662,-0.002443461,0.013439035,0.02076942,56.1,25.98,13.08,0
1736784726028,0.0,0.0,101.0,-6.1866174,-6.979098,3.4691982,-0.002443461,-0.010995574,0.008552114,55.199997,26.519999,13.44,0
