timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781099838,0.0,0.0,0.0,-1.6376339,0.9935937,9.126697,0.13927728,0.17959438,0.12339478,380.52,-429.59998,-1506.9,0
1736781101904,0.0,0.0,0.0,-0.035913024,1.484405,9.646238,-0.034208454,-0.030543262,0.017104227,378.06,-430.74,-1507.44,0
1736781102929,0.0,0.0,0.0,3.7972038,1.4820108,9.41879,0.79412484,-0.081855945,-0.62796944,378.3,-430.08,-1507.26,0
1736781103969,0.0,0.0,0.0,-0.21547815,1.5610195,9.935937,-0.004886922,0.02565634,0.004886922,379.91998,-431.46,-1507.32,0
1736781104982,0.0,0.0,0.0,7.78355,-6.6630635,5.0781016,0.010995574,1.781283,-0.8002335,365.94,-413.94,-1499.58,0
1736781106033,0.0,0.0,0.0,-0.10295067,1.8028339,9.150639,-0.25045475,0.19914207,0.68783426,4.8599997,6.2999997,-31.14,0
1736781107057,0.0,0.0,0.0,2.303222,-2.4037786,8.238448,0.089186326,-0.4202753,0.6927212,-1.74,5.7599998,-31.5,0
1736781108110,0.0,0.0,0.0,3.8259344,-10.812215,6.069301,-2.9455922,2.4019222,1.3732251,-19.74,16.8,-27.72,0
1736781109118,0.0,0.0,0.0,0.6512229,-6.2464724,12.421119,3.5515707,0.8246681,1.3671165,-7.2599998,35.1,-28.26,0
1736781110147,0.0,0.0,0.0,5.4922986,-5.8322754,7.0126166,-0.44348818,-0.23823744,-1.2278391,-20.039999,38.1,-20.16,0
1736781111153,0.0,0.0,0.0,2.6384103,-1.4437037,9.478644,1.8301523,-0.7122689,-0.31398472,-23.699999,32.94,-24.539999,0
1736781112173,0.0,0.0,0.0,8.279149,-7.405266,5.901707,-2.2565362,0.19181168,-2.2296581,-8.16,30.24,-36.96,0
1736781114197,0.0,0.0,0.0,4.999093,-7.5968018,6.0046577,0.6450737,0.042760566,0.27366763,-11.16,41.04,-32.64,0
1736781116221,0.0,0.0,0.0,4.853047,-5.3606176,6.5960255,0.05375614,-0.052534413,0.059864793,0.12,17.46,-32.16,0
1736781117225,0.0,0.0,0.0,4.6806645,-5.535394,6.6870055,-0.02321288,-0.007330383,0.019547688,0.35999998,16.14,-32.88,0
1736781118247,0.0,0.0,0.0,2.693477,-6.7803793,6.76362,0.172264,-0.41050145,0.10873401,8.16,23.1,-30.779999,0
1736781119251,0.0,0.0,0.0,3.3494883,-5.2744265,6.7947445,-0.15393804,-0.18081611,0.089186326,6.66,21.84,-31.8,0
1736781120275,0.0,0.0,80.0,3.4979286,-7.1347213,5.5282116,0.5021312,-0.52778757,0.6780604,2.76,19.439999,-31.32,0
1736781121278,0.0,0.0,79.0,4.644751,-4.9320555,6.4667387,0.5705481,-0.81245077,0.19058995,-15.599999,12.78,-26.58,0
1736781122300,0.0,0.0,79.0,4.8458643,-5.4922986,6.71813,-0.6597345,0.6267477,-0.81489426,-19.02,11.7,-22.8,0
1736781123303,0.0,0.0,79.0,2.1092918,-8.046912,6.4882865,-0.2761111,0.4654793,-0.80756384,1.86,17.58,-31.8,0
1736781124325,0.0,0.0,78.0,1.7405846,-7.7332716,6.6989765,-0.36285394,0.7623598,-1.2351695,6.8999996,27.539999,-27.66,0
1736781126351,0.0,0.0,78.0,8.090008,-5.638345,4.4196963,-0.38240165,0.6414085,0.7611381,-23.64,13.62,-20.76,0
1736781127355,0.0,0.0,79.0,8.954314,-3.1411927,3.3614593,0.11362094,-0.7623598,-0.9773844,-11.04,27.84,-27.72,0
1736781128378,0.0,0.0,78.0,10.060435,-1.9416976,2.5354595,0.02076942,-0.3213151,-0.0842994,-42.12,23.88,-10.32,0
1736781130441,0.0,0.0,77.0,4.7860093,-5.6239796,3.0765493,-0.91751957,3.676187,-0.3811799,-13.799999,31.32,-10.8,0
1736781131473,0.0,0.0,76.0,7.2951326,-11.137826,2.9903579,-1.0433578,0.15149458,-0.019547688,-23.4,33.899998,6.24,0
1736781132529,0.0,0.0,77.0,3.2609026,-3.083732,4.8219223,0.7867944,-0.88331115,-0.089186326,-16.619999,38.46,19.439999,0
1736781133546,0.0,0.0,79.0,6.279991,-8.7125,2.9400797,0.9468411,-0.15515977,-0.1282817,-13.44,37.38,18.0,0
1736781134590,0.0,0.0,80.0,3.7445314,-10.014946,1.4915876,1.219287,-0.07086037,-0.5729916,-11.94,36.48,22.26,0
1736781135596,0.0,0.0,82.0,6.8905125,-11.140221,7.07726,-0.04520403,-0.98471475,-0.3885103,-11.34,43.14,12.96,0
1736781136654,0.0,0.0,82.0,7.6231384,-5.4300494,1.2018893,0.11484267,2.0097466,-0.7611381,-5.3399997,45.239998,11.04,0
1736781137668,0.0,0.0,83.0,9.763555,-2.1452048,3.0071173,1.0751228,-0.1001819,-0.32986724,-15.839999,41.399998,-2.1,0
1736781138721,0.0,0.0,83.0,4.036624,-6.3182983,2.195483,1.9352211,-1.0946705,-0.6169739,-8.28,44.64,2.8799999,0
1736781139743,0.0,0.0,83.0,0.81402856,-9.742006,4.9081135,-0.9492846,-0.43371433,0.8381071,-8.22,42.36,10.44,12
1736781140751,0.0,0.0,83.0,9.835381,-7.00304,5.1882353,0.8503244,-0.42760566,-1.5919148,-2.46,38.219997,21.66,14
1736781142776,0.0,0.0,86.0,1.0366893,-8.911219,3.8139634,-0.35308012,-0.90285885,-0.0036651916,11.759999,38.399998,-2.28,18
