timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ,steps
1736781085383,0.0,0.0,0.0,-0.4213795,3.7804444,9.088389,-0.010995574,0.010995574,0.002443461,33.0,-43.44,-0.42,0
1736781087418,0.0,0.0,0.0,0.12210429,3.4644098,9.088389,-0.029321533,-0.11362094,0.035430185,30.3,-41.7,-4.5,0
1736781089460,0.0,0.0,0.0,0.20350714,3.2585084,9.325416,0.02565634,-0.16737708,-0.04886922,26.58,-41.7,-4.7999997,0
1736781090481,0.0,0.0,0.0,0.49559975,3.2848446,9.258378,-0.04886922,0.035430185,0.014660766,24.42,-41.82,-6.24,0
1736781091508,0.0,0.0,0.0,0.02873042,3.7612908,9.14585,0.0036651916,-0.010995574,-0.013439035,25.68,-43.44,-5.7,0
1736781092519,0.0,0.0,0.0,-0.272939,3.4165258,9.299079,-0.06719518,0.0036651916,0.12217305,27.06,-42.42,-4.92,0
1736781093554,0.0,0.0,0.0,-0.107739076,3.2369606,9.40203,0.012217305,0.02443461,-0.008552114,27.42,-42.48,-5.16,0
1736781094571,0.0,0.0,0.0,-0.016759412,3.3159695,9.308656,0.0061086523,-0.010995574,0.002443461,28.439999,-41.82,-5.52,0
1736781095590,0.0,0.0,0.0,-0.12928689,3.1435869,9.380483,0.030543262,0.015882496,0.014660766,28.439999,-42.18,-5.04,0
1736781097606,0.0,0.0,0.0,0.32561144,3.311181,9.524135,-0.017104227,0.061086524,-0.081855945,24.42,-44.16,-5.22,0
1736781098608,0.0,0.0,0.0,0.10055647,2.992752,9.442732,0.07696902,0.030543262,-0.012217305,24.539999,-41.76,-7.3799996,0
1736781099620,0.0,0.0,0.0,-0.29688102,2.9352913,9.481039,0.036651913,0.012217305,0.0012217305,25.74,-41.34,-6.66,0
1736781101635,0.0,0.0,0.0,0.5243302,4.235343,8.815451,-0.008552114,-0.043982297,0.31398472,28.199999,-45.18,-3.84,0
1736781103649,0.0,0.0,0.0,-0.7517793,1.8076223,9.153033,-0.79901177,0.039095376,-0.5412266,25.14,-46.559998,-3.84,0
